ID,contestId,index,OK,WRONG_ANSWER,TIME_LIMIT_EXCEEDED,COMPILATION_ERROR,RUNTIME_ERROR,IDLENESS_LIMIT_EXCEEDED,MEMORY_LIMIT_EXCEEDED,SKIPPED,TESTING,PRESENTATION_ERROR,FAILED,CRASHED,CHALLENGED,REJECTED,PARTIAL,SECURITY_VIOLATED,INPUT_PREPARATION_CRASHED
99372,1656,G,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99368,1656,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99370,1656,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99366,1656,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99364,1656,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99362,1656,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99360,1656,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98470,1641,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98468,1641,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98462,1641,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98464,1641,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98466,1641,D,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98460,1641,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98288,1638,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98286,1638,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98284,1638,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98282,1638,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98280,1638,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98234,1637,H,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98232,1637,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98230,1637,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98228,1637,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98226,1637,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98224,1637,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98224,1637,C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98222,1637,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98220,1637,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
98346,1639,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
98346,1639,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
98346,1639,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0
98346,1639,D,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0
98350,1639,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0
98346,1639,D,0,2,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
98344,1639,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
98360,1639,K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0
98356,1639,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0
